Restaurant_id,Restaurant_link,Retaurant Name,Rating,price_for_one_two,Cousines
17580,https://www.swiggy.com/restaurants/hanoi-indiranagar-bangalore-17580,Hanoi,4.3,₹1000 FOR TWO,"Asian, Pan-Asian, Vietnamese, Combo, Beverages"
323390,https://www.swiggy.com/restaurants/lajawaab-muneshwara-c-block-r-t-nagar-bangalore-323390,Lajawaab,3.7,₹350 FOR TWO,"North Indian, Chinese"
8799,https://www.swiggy.com/restaurants/pizza-stop-lavelle-road-bangalore-8799,Pizza Stop,4,₹400 FOR TWO,"Italian, Pizzas"
2832,https://www.swiggy.com/restaurants/lakeview-milkbar-mg-road-bangalore-2832,Lakeview Milkbar,4.2,₹450 FOR TWO,"Desserts, Ice Cream, Bakery"
291978,https://www.swiggy.com/restaurants/guntur-spice-3rd-block-jayanagar-bangalore-291978,Guntur Spice,3.9,₹500 FOR TWO,"Indian, Chinese, Beverages"
657599,https://www.swiggy.com/restaurants/pizza-town-am-road-sulthangunta-shivaji-nagar-bangalore-657599,Pizza Town,3.4,₹400 FOR TWO,Pizzas
463070,https://www.swiggy.com/restaurants/green-onion-chinese-frazer-town-coles-road-frazer-town-bangalore-463070,Green Onion Chinese-Frazer Town,4.3,₹600 FOR TWO,"Chinese, Seafood"
263637,https://www.swiggy.com/restaurants/pure-veg-meals-by-lunchbox-1st-main-rd-vasanth-nagar-bangalore-263637,Pure Veg Meals by Lunchbox,4,₹200 FOR TWO,"Biryani, North Indian, Desserts, Beverages"
440151,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,Home Plate by EatFit,3.9,₹200 FOR TWO,"North Indian, Home Food, Healthy Food, Indian, Punjabi, South Indian, Rajasthani..."
683874,https://www.swiggy.com/restaurants/fb-cakes-cmh-road-indiranagar-bangalore-683874,FB Cakes,--,₹1500 FOR TWO,Desserts
393108,https://www.swiggy.com/restaurants/aligarh-house-mughla-biryani-ali-asker-road-cunningham-road-bangalore-393108,Aligarh House -Mughla Biryani,4,₹400 FOR TWO,"Biryani, Mughlai, Kebabs, North Indian, Lucknowi, Fast Food, Desserts, Beverages"
718966,https://www.swiggy.com/restaurants/vrindavan-kitchen-navarang-circle-rajajinagar-bangalore-718966,Vrindavan Kitchen,--,₹200 FOR TWO,"Beverages, Indian"
443217,https://www.swiggy.com/restaurants/nati-mane-khb-colony-koramangala-bangalore-443217,Nati Mane,3.9,₹300 FOR TWO,"Biryani, Indian"
567206,https://www.swiggy.com/restaurants/noto-healthy-ice-cream-firdous-complex-central-bangalore-bangalore-567206,NOTO - Healthy Ice Cream,4.5,₹250 FOR TWO,"Desserts, Ice Cream"
6115,https://www.swiggy.com/restaurants/kabab-korner-ashok-nagar-st-marks-road-bangalore-6115,Kabab Korner,4.5,₹500 FOR TWO,"North Indian, Chinese, Fast Food"
234701,https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701,BOSS Burger,4,₹500 FOR TWO,"Burgers, American, Fast Food, Snacks"
18470,https://www.swiggy.com/restaurants/sea-rock-kumara-park-east-malleshwaram-bangalore-18470,Sea Rock,4.3,₹700 FOR TWO,"Indian, Chinese, Seafood, Mangalorean"
578520,https://www.swiggy.com/restaurants/gopizza-garuda-mall-magrath-road-bangalore-578520,Gopizza,4.1,₹250 FOR TWO,"Pizzas, Desserts, Beverages"
673680,https://www.swiggy.com/restaurants/pathaan-sir-chamarajapete-jayanagar-bangalore-673680,Pathaan Sir,3.7,₹200 FOR TWO,"Snacks, Fast Food, North Indian"
5908,https://www.swiggy.com/restaurants/millers-46-cunnigham-road-vasanth-nagar-bangalore-5908,Miller's 46,4.5,₹1100 FOR TWO,"American, Continental, Steakhouse"
395202,https://www.swiggy.com/restaurants/mcdonalds-gourmet-burger-collection-kasturba-road-mg-road-bangalore-395202,McDonald's Gourmet Burger Collection,4,₹600 FOR TWO,"Burgers, Beverages, Cafe, Desserts"
410742,https://www.swiggy.com/restaurants/basavanagudi-donne-biryani-surveyor-street-basavanagudi-bangalore-410742,Basavanagudi Donne Biryani,3.6,₹600 FOR TWO,Biryani
613631,https://www.swiggy.com/restaurants/sgs-non-veg-gundu-palav-malleshwaram-franchisee-4th-main-road-malleshwaram-bangalore-613631,SGS Non Veg Gundu Palav - Malleshwaram Franchisee,4.3,₹280 FOR TWO,"Biryani, South Indian, Maharashtrian"
11841,https://www.swiggy.com/restaurants/srinathjis-restaurant-taste-the-nectar-sri-krishna-temple-road-indiranagar-bangalore-11841,Srinathji's Restaurant ( Taste the Nectar ),4.4,₹500 FOR TWO,"North Indian, Indian, Chinese, Continental, Beverages, Desserts"
716397,https://www.swiggy.com/restaurants/north-indian-kitchen-homely-food-brindavan-nagar-btm-bangalore-716397,North Indian Kitchen (Homely Food),--,₹300 FOR TWO,Fast Food
19361,https://www.swiggy.com/restaurants/pasta-street-cunningham-road-bangalore-19361,Pasta Street,4.3,₹900 FOR TWO,"Italian, Pizzas, Pastas, Desserts, Beverages"
310548,https://www.swiggy.com/restaurants/oven-theory-pizza-otp-maruthi-nagar-btm-layout-bangalore-310548,Oven Theory Pizza - OTP,4,₹150 FOR TWO,"Pizzas, Italian, Fast Food, Pastas"
117904,https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,HomeSe Just Veg,3.1,₹200 FOR TWO,"South Indian, North Indian"
658363,https://www.swiggy.com/restaurants/pizza-box-am-road-sulthangunta-shivaji-nagar-bangalore-658363,Pizza Box,3.7,₹400 FOR TWO,Pizzas
370337,https://www.swiggy.com/restaurants/keventers-milkshakes-and-desserts-garuda-mall-magrath-road-bangalore-370337,Keventers - Milkshakes & Desserts,4.4,₹200 FOR TWO,"Beverages, Ice Cream, Desserts, Healthy Food"
519873,https://www.swiggy.com/restaurants/nagas-koramangala-bangalore-519873,Naga's,--,₹300 FOR TWO,"Biryani, Indian, North Indian"
570175,https://www.swiggy.com/restaurants/yummys-paratha-2nd-stage-indiranagar-bangalore-570175,Yummy's paratha,3.2,₹5 FOR TWO,"North Indian, Bengali, South Indian, Fast Food, Chinese, Biryani, Desserts, Kera..."
4025,https://www.swiggy.com/restaurants/baisakhi-gandhi-bazar-main-road-basavanagudi-bangalore-4025,Baisakhi,3.9,₹400 FOR TWO,"North Indian, Jain"
492181,https://www.swiggy.com/restaurants/jmv-condiments-anepalya-audgodi-bangalore-492181,Jmv Condiments,4.6,₹200 FOR TWO,Snacks
36255,https://www.swiggy.com/restaurants/village-donne-biriyani-5th-block-koramangala-bangalore-36255,Village Donne Biriyani,3.6,₹300 FOR TWO,South Indian
536649,https://www.swiggy.com/restaurants/living-bowls-2nd-stage-indiranagar-bangalore-536649,Living Bowls,4.2,₹350 FOR TWO,"Salads, Keto, Juices, Healthy Food"
30458,https://www.swiggy.com/restaurants/sukh-sagar-5th-a-block-koramangala-bangalore-30458,Sukh Sagar,4.3,₹400 FOR TWO,South Indian
446,https://www.swiggy.com/restaurants/altafs-chillies-restaurants-hutchins-road-frazer-town-bangalore-446,Altaf's Chillies Restaurants,4.3,₹250 FOR TWO,"North Indian, Chinese"
569329,https://www.swiggy.com/restaurants/protein-chef-doopanahalli-indiranagar-bangalore-569329,Protein Chef,4.1,₹300 FOR TWO,"Healthy Food, Indian, Snacks, Fast Food"
541907,https://www.swiggy.com/restaurants/avanthi-aromas-of-andhra-hoysala-nagar-indiranagar-bangalore-541907,Avanthi - Aromas of Andhra,3.7,₹700 FOR TWO,"Andhra, Biryani, Tandoor"
261707,https://www.swiggy.com/restaurants/raffaeles-ristorante-pizzeria-koramangala-bangalore-261707,Raffaele's Ristorante Pizzeria,4.1,₹800 FOR TWO,"Pizzas, Continental, Pastas, Beverages"
588012,https://www.swiggy.com/restaurants/smoor-ashok-nagar-lavelle-road-bangalore-588012,Smoor,4.5,₹450 FOR TWO,"Asian, Desserts, Italian, Thai, Ice Cream, Salads, Sushi, Beverages, Bakery, Caf..."
581615,https://www.swiggy.com/restaurants/gfc-kebabs-and-biryani-appareddy-palya-indiranagar-bangalore-581615,GFC Kebabs & Biryani,3,₹200 FOR TWO,"Kebabs, Biryani"
472158,https://www.swiggy.com/restaurants/sri-maruthi-hotel-2nd-block-rajajinagar-bangalore-472158,Sri Maruthi Hotel,4.2,₹400 FOR TWO,North Indian
368270,https://www.swiggy.com/restaurants/mini-samrat-chalukya-millars-road-vasanth-nagar-bangalore-368270,Mini Samrat Chalukya,4.3,₹350 FOR TWO,"South Indian, North Indian, Chinese, Desserts"
5882,https://www.swiggy.com/restaurants/oh-calcutta-church-street-bangalore-5882,Oh! Calcutta,4.3,₹800 FOR TWO,Bengali
588791,https://www.swiggy.com/restaurants/goila-butter-chicken-6th-block-koramangala-bangalore-588791,Goila Butter Chicken,4,₹600 FOR TWO,"North Indian, Mughlai, Biryani, Indian"
343594,https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,Sicilia Pont (Italian Restaurant ),4.3,₹300 FOR TWO,"Pizzas, Italian, Desserts, Beverages, Snacks"
609497,https://www.swiggy.com/restaurants/naidu-palace-mahaganapathi-nagar-rajajinagar-bangalore-609497,Naidu Palace,4,₹500 FOR TWO,"North Indian, Indian, Chinese"
677875,https://www.swiggy.com/restaurants/udupi-aatithya-maruthi-nagar-btm-layout-bangalore-677875,Udupi Aatithya,4.2,₹300 FOR TWO,"South Indian, Snacks, Beverages"
317997,https://www.swiggy.com/restaurants/sri-udupi-grand-veg-akkithimmanahalli-shanti-nagar-bangalore-317997,Sri Udupi Grand Veg,4.2,₹250 FOR TWO,"Beverages, North Indian, South Indian"
578378,https://www.swiggy.com/restaurants/burgerama-2nd-stage-indiranagar-bangalore-578378,Burgerama,4.1,₹600 FOR TWO,"Fast Food, American, Beverages"
433561,https://www.swiggy.com/restaurants/giani-ice-cream-5th-block-koramangala-bangalore-433561,Giani Ice Cream,4.5,₹300 FOR TWO,"Ice Cream, Desserts, Beverages"
23065,https://www.swiggy.com/restaurants/gufha-jayanagar-bangalore-23065,Gufha,3.9,₹1400 FOR TWO,"North Indian, Biryani, Afghani"
673132,https://www.swiggy.com/restaurants/maffei-kitchen-peace-villa-koramangala-bangalore-673132,Maffei Kitchen,4.3,₹1500 FOR TWO,"Lebanese, Greek, Mediterranean"
599107,https://www.swiggy.com/restaurants/sultans-shahi-darbar-meenakshi-koil-street-shivajinagar-bangalore-599107,Sultan's Shahi Darbar,--,₹250 FOR TWO,"North Indian, Chinese, Biryani, Fast Food"
469151,https://www.swiggy.com/restaurants/kanti-bakes-and-flakes-brigade-rd-ashok-nagar-bangalore-469151,Kanti Bakes And Flakes,4.4,₹200 FOR TWO,Sweets
689887,https://www.swiggy.com/restaurants/the-cosmic-burger-hosur-main-road-koramangala-bangalore-689887,The Cosmic Burger,--,₹300 FOR TWO,Indian
636911,https://www.swiggy.com/restaurants/kulfi-shulfi-kulfis-and-icecreams-shanthinagara-basavanagudi-bangalore-636911,Kulfi Shulfi - Kulfis & Icecreams,--,₹120 FOR TWO,"Ice Cream, Desserts"
696010,https://www.swiggy.com/restaurants/swirlyo-ft-road-indiranagar-bangalore-696010,Swirlyo,--,₹250 FOR TWO,"Desserts, Beverages, Ice Cream"
472193,https://www.swiggy.com/restaurants/lit-biryani-kitchen-ashok-nagar-church-street-bangalore-472193,Lit Biryani Kitchen,2.1,₹299 FOR TWO,"Biryani, Arabian, Snacks"
304580,https://www.swiggy.com/restaurants/itc-fabelle-chocolates-residency-road-ashok-nagar-bangalore-304580,ITC Fabelle Chocolates,4.1,₹600 FOR TWO,"Bakery, Desserts"
339998,https://www.swiggy.com/restaurants/juice-junction-and-snacks-4th-t-block-east-jayanagar-bangalore-339998,Juice Junction & Snacks,4.3,₹200 FOR TWO,"Snacks, Chinese, Juices, Beverages"
37353,https://www.swiggy.com/restaurants/savi-sagar-srirampura-metro-station-rajajinagar-bangalore-37353,Savi Sagar,4.1,₹150 FOR TWO,"South Indian, North Indian, Chinese, Beverages"
4739,https://www.swiggy.com/restaurants/the-grill-house-steaks-and-sizzlers-near-kensington-point-halasuru-bangalore-4739,The Grill House - Steaks & Sizzlers,4.2,₹1100 FOR TWO,"American, Steakhouse, Italian, Mexican, Continental, Mediterranean, Desserts, Gr..."
5221,https://www.swiggy.com/restaurants/food-paradise-sirur-park-road-seshadripuram-bangalore-5221,Food Paradise,4,₹250 FOR TWO,"Mughlai, North Indian, Chinese"
61282,https://www.swiggy.com/restaurants/utsav-restaurant-hanumantha-nagar-banashankari-bangalore-61282,Utsav Restaurant,4.1,₹250 FOR TWO,"Chinese, North Indian, Punjabi"
5358,https://www.swiggy.com/restaurants/the-only-place-museum-road-church-street-bangalore-5358,The Only Place,4.4,₹1000 FOR TWO,"Continental, Steakhouse, American, Italian, Beverages, Desserts"
314879,https://www.swiggy.com/restaurants/limelight-royal-orchid-hotel-old-airport-road-bangalore-314879,limelight-Royal Orchid Hotel,4.2,₹250 FOR TWO,"North Indian, Indian"
318486,https://www.swiggy.com/restaurants/ice-cream-shop-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318486,Ice Cream Shop,3.4,₹300 FOR TWO,"Beverages, Ice Cream, Desserts"
511273,https://www.swiggy.com/restaurants/koriken-cook-town-frazer-town-bangalore-511273,Koriken,4.2,₹400 FOR TWO,"Korean, Snacks"
61962,https://www.swiggy.com/restaurants/gurukrupa-paratha-house-domlur-layout-indiranagar-bangalore-61962,Gurukrupa Paratha House,4,₹250 FOR TWO,"North Indian, Punjabi"
450896,https://www.swiggy.com/restaurants/sakath-momos-vishweshwarapura-basavanagudi-bangalore-450896,Sakath Momos,--,₹150 FOR TWO,Chinese
462943,https://www.swiggy.com/restaurants/bangarpet-chats-shantinagar-richmond-town-bangalore-462943,Bangarpet Chats,4.2,₹110 FOR TWO,Chaat
291750,https://www.swiggy.com/restaurants/spicy-corner-jogupalya-halasuru-bangalore-291750,Spicy Corner,3.1,₹150 FOR TWO,"South Indian, Chinese, North Indian"
318287,https://www.swiggy.com/restaurants/romeo-lassi-shop-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318287,Romeo Lassi Shop,3.5,₹250 FOR TWO,"Beverages, Ice Cream, Snacks, Desserts"
503003,https://www.swiggy.com/restaurants/zaza-mughal-biryani-lakshmi-nagar-road-shanti-nagar-bangalore-503003,ZAZA Mughal Biryani,4.4,₹250 FOR TWO,"Biryani, North Indian, Awadhi"
61135,https://www.swiggy.com/restaurants/trilok-restaurant-hanumanthnagar-banashankari-bangalore-61135,Trilok Restaurant,4.2,₹400 FOR TWO,Seafood
32911,https://www.swiggy.com/restaurants/salt-mango-tree-hal-2nd-stage-indiranagar-bangalore-32911,Salt Mango Tree,4.3,₹300 FOR TWO,"Kerala, South Indian, Seafood, Biryani, Indian"
81944,https://www.swiggy.com/restaurants/nasi-and-mee-4th-block-koramangala-bangalore-81944,Nasi and Mee,4.4,₹800 FOR TWO,"Pan-Asian, Japanese, Singaporean, Malaysian, Thai"
264240,https://www.swiggy.com/restaurants/wow-china-church-street-bangalore-264240,Wow! China,3.8,₹300 FOR TWO,"Tibetan, Chinese, Asian, Snacks, Continental, Desserts, Beverages"
698511,https://www.swiggy.com/restaurants/burma-burma-brigade-road-gr-floor-brigade-road-bangalore-698511,Burma Burma - Brigade Road,--,₹1300 FOR TWO,"Burmese, Asian, Salads, Ice Cream, Desserts"
606621,https://www.swiggy.com/restaurants/tbk-rolls-and-grills-khb-colony-koramangala-bangalore-606621,Tbk Rolls & Grills,4,₹200 FOR TWO,"Arabian, Beverages, Fast Food, Snacks"
52336,https://www.swiggy.com/restaurants/hotel-ocea-markham-road-brigade-road-bangalore-52336,Hotel Ocea,4.4,₹300 FOR TWO,"Arabian, Chinese, Desserts, North Indian, Seafood, South Indian"
405430,https://www.swiggy.com/restaurants/apna-ghar-lakshmisha-road-jayanagar-bangalore-405430,Apna Ghar,3.9,₹200 FOR TWO,"Punjabi, North Indian, Thalis"
154975,https://www.swiggy.com/restaurants/shree-veerabhadreshwara-rotti-holige-mane-mahaganapathy-nagar-basaveshwara-nagar-bangalore-154975,Shree Veerabhadreshwara Rotti Holige Mane,4.2,₹200 FOR TWO,South Indian
548443,https://www.swiggy.com/restaurants/fruit-bae-global-lulu-mall-mysore-road-bangalore-548443,Fruit Bae,4,₹149 FOR TWO,"Beverages, Desserts"
562967,https://www.swiggy.com/restaurants/oh-bambai-5th-block-koramangala-bangalore-562967,Oh! Bambai,3.8,₹150 FOR TWO,"Street Food, Snacks, Fast Food, Pizzas, Chinese"
644241,https://www.swiggy.com/restaurants/thancos-natural-ice-cream-paramahansa-yogananda-rd-indiranagar-bangalore-644241,Thanco's Natural Ice Cream,4.5,₹169 FOR TWO,"Ice Cream, Desserts"
32510,https://www.swiggy.com/restaurants/toscano-lavelle-road-bangalore-32510,Toscano,4.3,₹1200 FOR TWO,"Italian, Pizzas, Pastas, Continental, Desserts, Bakery"
536847,https://www.swiggy.com/restaurants/kitchens-of-punjab-jaibharath-nagar-banaswadi-bangalore-536847,Kitchens of Punjab,4.1,₹500 FOR TWO,North Indian
208175,https://www.swiggy.com/restaurants/milano-ice-cream-1st-stage-indiranagar-bangalore-208175,Milano Ice Cream,4.5,₹200 FOR TWO,"Ice Cream, Desserts"
697944,https://www.swiggy.com/restaurants/maalgaadi-by-dhaba-estd-1986-delhi-brigade-road-forum-rex-walk-bangalore-697944,Maalgaadi by Dhaba Estd 1986 Delhi,4.6,₹300 FOR TWO,"North Indian, Indian, Biryani, Punjabi, Kebabs, Grill, Mughlai, Desserts"
289697,https://www.swiggy.com/restaurants/basaveshwara-khanavali-gandhi-nagar-majestic-bangalore-289697,Basaveshwara Khanavali,4.2,₹200 FOR TWO,South Indian
45757,https://www.swiggy.com/restaurants/pipabu-4th-block-koramangala-bangalore-45757,Pipabu,4.1,₹250 FOR TWO,"Pizzas, Italian, American, Continental, Salads, Desserts"
605518,https://www.swiggy.com/restaurants/the-rolls-bay-7th-block-koramangala-bangalore-605518,The Rolls Bay,--,₹200 FOR TWO,"Snacks, Beverages, Chinese"
369270,https://www.swiggy.com/restaurants/shreyas-non-veg-kumarapark-west-seshadripuram-bangalore-369270,Shreyas Non Veg,--,₹400 FOR TWO,Indian
186490,https://www.swiggy.com/restaurants/karavali-mane-lakkasandra-extension-wilson-garden-bangalore-186490,Karavali Mane,4.1,₹300 FOR TWO,"Chinese, North Indian, South Indian"
307140,https://www.swiggy.com/restaurants/five-star-chicken-domlur-shankarnag-road-domlur-bangalore-307140,Five star chicken Domlur,3.9,₹400 FOR TWO,"Burgers, Fast Food"
512282,https://www.swiggy.com/restaurants/mubarak-restaurant-agrahara-rajajinagar-bangalore-512282,Mubarak Restaurant,4.4,₹300 FOR TWO,"North Indian, Chinese, Biryani, Kebabs"
163740,https://www.swiggy.com/restaurants/hot-momo-darjeeling-style-5th-block-koramangala-bangalore-163740,Hot Momo Darjeeling Style,4.2,₹250 FOR TWO,Chinese
299589,https://www.swiggy.com/restaurants/wheat-barn-6th-block-koramangala-bangalore-299589,Wheat Barn,4.1,₹450 FOR TWO,"Pizzas, Desserts, Beverages, Snacks"
687158,https://www.swiggy.com/restaurants/ovenfresh-cakes-and-desserts-domlurlayout-domlur-layout-bangalore-687158,Ovenfresh Cakes and Desserts,--,₹200 FOR TWO,Italian
19316,https://www.swiggy.com/restaurants/patiala-nh-44-gandhi-bazar-main-road-basavanagudi-bangalore-19316,Patiala NH 44,3.8,₹500 FOR TWO,"Indian, Chinese, Tandoor"
531382,https://www.swiggy.com/restaurants/crustos-cheese-burst-pizza-cmh-road-indiranagar-bangalore-531382,Crusto's - Cheese Burst Pizza,4.1,₹300 FOR TWO,"Pizzas, Italian"
25798,https://www.swiggy.com/restaurants/1947-restaurant-margosa-road-malleshwaram-bangalore-25798,1947 Restaurant,4.4,₹900 FOR TWO,"North Indian, Chinese, Desserts, Biryani"
337997,https://www.swiggy.com/restaurants/taiki-3rd-block-jayanagar-bangalore-337997,Taiki,4.1,₹800 FOR TWO,"Japanese, Pan-Asian, Korean, Thai, Sushi, Beverages, Asian, Chinese"
647520,https://www.swiggy.com/restaurants/punjab-grill-shantala-nagar-ashok-nagar-bangalore-647520,Punjab Grill,4.2,₹900 FOR TWO,"North Indian, Kebabs, Biryani, Mughlai"
379573,https://www.swiggy.com/restaurants/maruthi-restaurant-4th-phase-rajajinagar-bangalore-379573,Maruthi Restaurant,4,₹150 FOR TWO,Indian
93802,https://www.swiggy.com/restaurants/anupams-coast-ii-coast-church-street-bangalore-93802,Anupams Coast II Coast,4.3,₹1200 FOR TWO,"Mangalorean, Chinese, North Indian, Mughlai, Punjabi, Awadhi"
18533,https://www.swiggy.com/restaurants/mangaluru-seafood-3rd-block-jayanagar-bangalore-18533,Mangaluru Seafood,4,₹500 FOR TWO,"Mangalorean, Seafood"
292413,https://www.swiggy.com/restaurants/the-salad-studio-paramahansa-yogananda-road-indiranagar-bangalore-292413,The Salad Studio,4.4,₹300 FOR TWO,"Healthy Food, Salads, Beverages"
481150,https://www.swiggy.com/restaurants/apna-dhaba-hanumanthanagar-basavanagudi-bangalore-481150,Apna dhaba,3.9,₹300 FOR TWO,"North Indian, Punjabi, Jain"
112315,https://www.swiggy.com/restaurants/candices-gourmet-sandwiches-double-road-indiranagar-bangalore-112315,Candice's Gourmet Sandwiches,4.6,₹650 FOR TWO,"Continental, American"
239413,https://www.swiggy.com/restaurants/just-shawarma-2nd-stage-indiranagar-bangalore-239413,Just Shawarma,4.3,₹180 FOR TWO,Arabian
8354,https://www.swiggy.com/restaurants/little-italy-7th-block-jayanagar-bangalore-8354,Little Italy,4.2,₹1200 FOR TWO,"Italian, Pizzas, Pastas, Salads, Desserts"
696230,https://www.swiggy.com/restaurants/itc-master-chef-creations-shivaji-nagar-dispensary-rd-bangalore-696230,ITC Master Chef Creations,4.5,₹650 FOR TWO,"North Indian, Biryani, Indian, Punjabi, Chaat, Kebabs, Tandoor, Mughlai, Dessert..."
331722,https://www.swiggy.com/restaurants/the-firewood-pizza-chikkadugodi-tavarekere-bangalore-331722,The Firewood Pizza,3.7,₹150 FOR TWO,"Italian, Pizzas, Pastas"
5897,https://www.swiggy.com/restaurants/biriyani-paradise-dakshin-wilson-garden-shanti-nagar-bangalore-5897,Biriyani Paradise (Dakshin),4.2,₹250 FOR TWO,"Andhra, South Indian, Biryani"
430368,https://www.swiggy.com/restaurants/kebapci-6th-block-koramangala-bangalore-430368,Kebapci,4.3,₹600 FOR TWO,"Turkish, Middle Eastern, Lebanese"
382755,https://www.swiggy.com/restaurants/savera-cafe-hkp-road-shivajinagar-bangalore-382755,Savera Cafe,4.3,₹100 FOR TWO,"Snacks, Beverages"
153876,https://www.swiggy.com/restaurants/the-kolkata-katiroll-1st-stage-indiranagar-bangalore-153876,The Kolkata Katiroll,4.1,₹200 FOR TWO,"Snacks, Beverages, Chinese"
578504,https://www.swiggy.com/restaurants/new-prakriti-deluxe-4th-block-rajajinagar-bangalore-578504,New Prakriti Deluxe,3.8,₹350 FOR TWO,"Indian, Biryani, Chinese, Snacks"
577199,https://www.swiggy.com/restaurants/pablos-sandwiches-3rd-block-koramangala-bangalore-577199,Pablo's Sandwiches,4.4,₹250 FOR TWO,"Healthy Food, American, European, Bakery, Juices, Sweets, Snacks, Cafe, Fast Foo..."
600209,https://www.swiggy.com/restaurants/the-momos-and-chaap-hal-2nd-stage-indiranagar-bangalore-600209,The Momos And Chaap,4.1,₹400 FOR TWO,"Indian, Beverages, Chinese"
534654,https://www.swiggy.com/restaurants/the-licious-kitchen-6th-block-koramangala-bangalore-534654,The Licious Kitchen,4.2,₹350 FOR TWO,"Kebabs, Snacks, Tandoor, North Indian, Beverages"
33253,https://www.swiggy.com/restaurants/happy-belly-bakes-cakes-and-desserts-primrose-road-m-g-road-bangalore-33253,Happy Belly Bakes- Cakes and Desserts,4.6,₹500 FOR TWO,"Desserts, Bakery, Snacks, Keto, Beverages"
651837,https://www.swiggy.com/restaurants/ammaiyar-restaurant-meanee-ave-rd-frazer-town-bangalore-651837,Ammaiyar Restaurant,4.3,₹449 FOR TWO,"Chinese, Indian, Seafood, Arabian"
709386,https://www.swiggy.com/restaurants/sana-kitchen-prakash-nagar-rajajinagar-bangalore-709386,Sana Kitchen,--,₹300 FOR TWO,"Biryani, Chinese, Kebabs"
14360,https://www.swiggy.com/restaurants/plan-b-ashok-nagar-bangalore-14360,Plan B,4.2,₹1200 FOR TWO,American
439628,https://www.swiggy.com/restaurants/madno-house-of-sundaes-brigade-road-bangalore-439628,Madno - House of Sundaes,3.9,₹250 FOR TWO,"Desserts, Ice Cream, Beverages"
554797,https://www.swiggy.com/restaurants/star-imperial-ashwini-layout-ejipura-bangalore-554797,Star Imperial,--,₹200 FOR TWO,"Biryani, Kebabs"
516465,https://www.swiggy.com/restaurants/doosri-biwi-4th-block-jayanagar-bangalore-516465,Doosri Biwi,4.2,₹400 FOR TWO,Snacks
613015,https://www.swiggy.com/restaurants/bengaluru-donne-biriyani-katte-gandhi-nagar-majestic-bangalore-613015,Bengaluru Donne Biriyani Katte,--,₹350 FOR TWO,"Biryani, South Indian, Indian"
499477,https://www.swiggy.com/restaurants/1bhk-bar-house-kitchen-koramangala-bangalore-499477,1BHK- Bar House Kitchen,4.3,₹800 FOR TWO,"Snacks, Indian, Fast Food"
685134,https://www.swiggy.com/restaurants/rolls-venue-lic-colony-jayanagar-bangalore-685134,Rolls Venue,--,₹120 FOR TWO,"Snacks, Chinese, Biryani"
184792,https://www.swiggy.com/restaurants/karavali-kolimane-wilson-garden-shanti-nagar-bangalore-184792,Karavali Kolimane,4,₹400 FOR TWO,"South Indian, Chinese, Tandoor, North Indian"
697145,https://www.swiggy.com/restaurants/gourmet-ice-cream-cakes-by-baskin-robbins-garuda-mall-magarath-road-bangalore-697145,Gourmet Ice Cream Cakes by Baskin Robbins,--,₹200 FOR TWO,"Ice Cream Cakes, Desserts, Ice Cream, Bakery"
